address,id,eyes,ears,mouth,horn,back,tail,class,breedcount,speed
0x85f5e9bbabcb63fa017f06e75bdc2328d7e1af4c,11298154,eyes-confused,ears-leafy,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Dusk,4,41
0xbd68ccaf20bae2aac7b1d504bd066c19ee329a1c,11214894,eyes-tricky,ears-friezard,mouth-razor-bite,horn-scaly-spear,back-scarab,tail-cottontail,Reptile,5,40
0xbd68ccaf20bae2aac7b1d504bd066c19ee329a1c,11222168,eyes-confused,ears-small-frill,mouth-zigzag,horn-scaly-spear,back-sandal,tail-cattail,Plant,4,33
0xbd68ccaf20bae2aac7b1d504bd066c19ee329a1c,11280498,eyes-cucumber-slice,ears-rosa,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Dusk,4,41
0xf5696814f6022bf829f4cf06064f75ad406191ac,10901003,eyes-clear,ears-inkling,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,4,52
0xf5696814f6022bf829f4cf06064f75ad406191ac,10933171,eyes-mavis,ears-owl,mouth-peace-maker,horn-eggshell,back-balloon,tail-hare,Bird,5,59
0xf5696814f6022bf829f4cf06064f75ad406191ac,10968347,eyes-gecko,ears-clover,mouth-serious,horn-beech,back-sandal,tail-cattail,Plant,4,32
0xf772d45bd17eb5aaa4ea1fe4e4290ff9dce61779,11179095,eyes-sleepless,ears-inkling,mouth-catfish,horn-bumpy,back-bone-sail,tail-nimo,Aquatic,3,53
0xf772d45bd17eb5aaa4ea1fe4e4290ff9dce61779,11253802,eyes-telescope,ears-seaslug,mouth-goda,horn-dual-blade,back-risky-beast,tail-twin-tail,Mech,3,48
0xf772d45bd17eb5aaa4ea1fe4e4290ff9dce61779,11281506,eyes-confused,ears-sakura,mouth-serious,horn-beech,back-sandal,tail-cattail,Plant,2,31
0xb081ca7de8395862b2a2bb26b0380970d272e815,10979714,eyes-telescope,ears-inkling,mouth-risky-fish,horn-scaly-spear,back-sandal,tail-nimo,Dusk,2,52
0xb081ca7de8395862b2a2bb26b0380970d272e815,11170040,eyes-scar,ears-lotus,mouth-kotaro,horn-scaly-spear,back-indian-star,tail-tiny-dino,Reptile,4,40
0xb081ca7de8395862b2a2bb26b0380970d272e815,11245172,eyes-cucumber-slice,ears-hollow,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Plant,3,33
0x7c2023dd73c10662c1f9c93465acbdb7374b3292,9644944,eyes-gero,ears-nimo,mouth-tiny-turtle,horn-wing-horn,back-garish-worm,tail-grass-snake,Dusk,0,50
0x7c2023dd73c10662c1f9c93465acbdb7374b3292,11292289,eyes-clear,ears-bubblemaker,mouth-toothless-bite,horn-arco,back-furball,tail-twin-tail,Mech,2,48
0x8f9363303e022ccaa28db60f8e90be4fcae8e212,1406155,eyes-papi,ears-lotus,mouth-serious,horn-rose-bud,back-pumpkin,tail-yam,Plant,3,31
0x8f9363303e022ccaa28db60f8e90be4fcae8e212,7973022,eyes-cucumber-slice,ears-rosa,mouth-serious,horn-rose-bud,back-snail-shell,tail-carrot,Plant,3,31
0x8f9363303e022ccaa28db60f8e90be4fcae8e212,8253648,eyes-confused,ears-rosa,mouth-serious,horn-rose-bud,back-pumpkin,tail-yam,Plant,4,31
0x2f21818aac7b512fa73891f04ed91dfdac4a5c81,4250816,eyes-neo,ears-puppy,mouth-goda,horn-dual-blade,back-risky-beast,tail-cottontail,Beast,4,40
0x2f21818aac7b512fa73891f04ed91dfdac4a5c81,11083693,eyes-cucumber-slice,ears-lotus,mouth-herbivore,horn-cactus,back-sandal,tail-cattail,Plant,0,31
0x2f21818aac7b512fa73891f04ed91dfdac4a5c81,11256157,eyes-confused,ears-larva,mouth-kotaro,horn-caterpillars,back-indian-star,tail-tiny-dino,Reptile,0,38
0xc0242b2b757b5c49db17a20885c330410dd14858,1468551,eyes-chubby,ears-nut-cracker,mouth-goda,horn-imp,back-ronin,tail-rice,Beast,3,41
0xc0242b2b757b5c49db17a20885c330410dd14858,7715501,eyes-topaz,ears-friezard,mouth-tiny-turtle,horn-scaly-spear,back-tri-spikes,tail-wall-gecko,Reptile,3,41
0xc0242b2b757b5c49db17a20885c330410dd14858,10808267,eyes-blossom,ears-clover,mouth-serious,horn-cactus,back-snail-shell,tail-cattail,Plant,0,31
0x47a8612f7522e8f7462155a8a7a74868995706b0,3804830,eyes-papi,ears-lotus,mouth-serious,horn-rose-bud,back-bidens,tail-hatsune,Plant,0,31
0x47a8612f7522e8f7462155a8a7a74868995706b0,10707046,eyes-mavis,ears-peace-maker,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-swallow,Bird,4,59
0x47a8612f7522e8f7462155a8a7a74868995706b0,10863629,eyes-confused,ears-clover,mouth-goda,horn-beech,back-scarab,tail-cattail,Plant,6,32
0xdb36225e3653b57f90ba4838113d4919834ebca4,10928011,eyes-papi,ears-sakura,mouth-mosquito,horn-cactus,back-bidens,tail-hatsune,Plant,5,31
0xdb36225e3653b57f90ba4838113d4919834ebca4,11266181,eyes-little-owl,ears-curly,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,4,61
0xdb36225e3653b57f90ba4838113d4919834ebca4,11273759,eyes-gecko,ears-sakura,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,2,33
0x91a906bad54df5e45e7663a3ca54f4e544947160,11094923,eyes-tricky,ears-beetle-spike,mouth-cute-bunny,horn-antenna,back-scarab,tail-fish-snack,Bug,2,32
0x91a906bad54df5e45e7663a3ca54f4e544947160,11124885,eyes-gecko,ears-lotus,mouth-cute-bunny,horn-antenna,back-bone-sail,tail-cattail,Dusk,3,41
0x91a906bad54df5e45e7663a3ca54f4e544947160,11139803,eyes-clear,ears-nimo,mouth-cute-bunny,horn-antenna,back-goldfish,tail-nimo,Aquatic,0,51
0x18271cd327fd7a2e37ba7fa2570f6fce7b4436da,11240660,eyes-telescope,ears-inkling,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,3,61
0x18271cd327fd7a2e37ba7fa2570f6fce7b4436da,11280530,eyes-tricky,ears-friezard,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,1,42
0x18271cd327fd7a2e37ba7fa2570f6fce7b4436da,11297948,eyes-clear,ears-inkling,mouth-mosquito,horn-caterpillars,back-snail-shell,tail-cottontail,Bug,4,38
0x5e73329d4a8eafd1e5a96a9ddd561d182b8cbdc4,11195026,eyes-clear,ears-bubblemaker,mouth-risky-fish,horn-arco,back-risky-beast,tail-nimo,Aquatic,3,53
0x5e73329d4a8eafd1e5a96a9ddd561d182b8cbdc4,11260910,eyes-tricky,ears-sakura,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,3,41
0x8a212285a1297dab5c1c2d31f21290b6e76f17b5,4108862,eyes-papi,ears-leafy,mouth-serious,horn-rose-bud,back-pumpkin,tail-cattail,Plant,1,31
0x6de1a9d70d06dd795e76ac626a4b8b304437110e,5266555,eyes-nerdy,ears-beetle-spike,mouth-goda,horn-imp,back-ronin,tail-cottontail,Beast,0,39
0x8a212285a1297dab5c1c2d31f21290b6e76f17b5,11007864,eyes-clear,ears-gill,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,3,57
0x7b1722b3a8e1500316d02e028aab6fe2d1a2c30e,11193582,eyes-cucumber-slice,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,3,32
0x7b1722b3a8e1500316d02e028aab6fe2d1a2c30e,11246406,eyes-gero,ears-tiny-fan,mouth-piranha,horn-cuckoo,back-risky-beast,tail-koi,Aquatic,0,55
0x7b1722b3a8e1500316d02e028aab6fe2d1a2c30e,11269729,eyes-telescope,ears-bubblemaker,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,2,52
0x049c6913466a14a0a2e4be598ed16a6c96ac91ea,202804,eyes-telescope,ears-hollow,mouth-serious,horn-leaf-bug,back-watering-can,tail-cattail,Dusk,4,42
0x049c6913466a14a0a2e4be598ed16a6c96ac91ea,10700196,eyes-clear,ears-bubblemaker,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,0,57
0x049c6913466a14a0a2e4be598ed16a6c96ac91ea,11239469,eyes-mavis,ears-ear-breathing,mouth-toothless-bite,horn-dual-blade,back-risky-beast,tail-twin-tail,Mech,0,45
0x1aeb8dfea33751655773b764bad0f8d53d0c820b,10981700,eyes-papi,ears-lotus,mouth-herbivore,horn-cactus,back-sandal,tail-cattail,Plant,0,31
0x1aeb8dfea33751655773b764bad0f8d53d0c820b,10989098,eyes-clear,ears-inkling,mouth-risky-fish,horn-arco,back-risky-beast,tail-nimo,Aquatic,4,53
0x1aeb8dfea33751655773b764bad0f8d53d0c820b,11185481,eyes-papi,ears-sakura,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,5,39
0x738958d8dd3d5cf927c21f17b99bd0f084fd886a,1126823,eyes-mavis,ears-early-bird,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,4,61
0x738958d8dd3d5cf927c21f17b99bd0f084fd886a,11173127,eyes-topaz,ears-friezard,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,4,42
0x738958d8dd3d5cf927c21f17b99bd0f084fd886a,11174843,eyes-confused,ears-clover,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,5,39
0x84164a038879057ad996c54333dc2ee611cd8f21,10609046,eyes-sleepless,ears-inkling,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,4,57
0x84164a038879057ad996c54333dc2ee611cd8f21,11050831,eyes-confused,ears-lotus,mouth-serious,horn-leaf-bug,back-watering-can,tail-cattail,Plant,3,31
0x84164a038879057ad996c54333dc2ee611cd8f21,11257970,eyes-mavis,ears-early-bird,mouth-toothless-bite,horn-dual-blade,back-risky-beast,tail-twin-tail,Mech,5,48
0x14b9c64e8a5ef1e35c588d0fe2b4da9d982743dc,9951150,eyes-mavis,ears-curly,mouth-peace-maker,horn-eggshell,back-balloon,tail-hare,Bird,0,59
0x14b9c64e8a5ef1e35c588d0fe2b4da9d982743dc,11238033,eyes-blossom,ears-leafy,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,0,32
0x14b9c64e8a5ef1e35c588d0fe2b4da9d982743dc,11293637,eyes-tricky,ears-friezard,mouth-mosquito,horn-parasite,back-snail-shell,tail-twin-tail,Bug,0,33
0x7a835d3f5abb551a0597cef62044824496cf9b6e,10767684,eyes-clear,ears-bubblemaker,mouth-piranha,horn-eggshell,back-blue-moon,tail-shrimp,Aquatic,0,57
0x7a835d3f5abb551a0597cef62044824496cf9b6e,11029500,eyes-confused,ears-clover,mouth-mosquito,horn-cactus,back-bidens,tail-gravel-ant,Plant,5,31
0x7a835d3f5abb551a0597cef62044824496cf9b6e,11186305,eyes-blossom,ears-lotus,mouth-herbivore,horn-cactus,back-turnip,tail-cattail,Plant,2,31
0xe91cb05552f43c0723bbcabfb39392d4eee76a3e,11170376,eyes-telescope,ears-inkling,mouth-piranha,horn-scaly-spear,back-risky-beast,tail-nimo,Aquatic,2,53
0xe91cb05552f43c0723bbcabfb39392d4eee76a3e,11228304,eyes-papi,ears-clover,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Plant,0,33
0xe91cb05552f43c0723bbcabfb39392d4eee76a3e,11241213,eyes-scar,ears-friezard,mouth-razor-bite,horn-scaly-spear,back-red-ear,tail-rice,Reptile,0,41
0xb35e8aa0995cdfb74504e3d923c5d22b5d7e6972,11243821,eyes-papi,ears-lotus,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Dusk,4,41
0xb35e8aa0995cdfb74504e3d923c5d22b5d7e6972,11276186,eyes-cucumber-slice,ears-rosa,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Dusk,4,41
0xb35e8aa0995cdfb74504e3d923c5d22b5d7e6972,11283856,eyes-clear,ears-sakura,mouth-razor-bite,horn-scaly-spear,back-scarab,tail-cottontail,Reptile,5,41
0x16389364baf1e02354e394bb8705314714b12540,11152955,eyes-telescope,ears-bubblemaker,mouth-risky-fish,horn-arco,back-scarab,tail-nimo,Aquatic,4,52
0x16389364baf1e02354e394bb8705314714b12540,11154402,eyes-papi,ears-sakura,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,4,32
0x16389364baf1e02354e394bb8705314714b12540,11171072,eyes-kotaro?,ears-pogona,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,3,40
0x94d3f73727e461a8d8464a28d7018b226abe4efc,2391045,eyes-zeal,ears-nyan,mouth-goda,horn-imp,back-ronin,tail-rice,Beast,3,41
0x94d3f73727e461a8d8464a28d7018b226abe4efc,11080540,eyes-scar,ears-pogona,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,5,41
0x94d3f73727e461a8d8464a28d7018b226abe4efc,11233555,eyes-papi,ears-rosa,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,4,40
0x6eef8891745aafca778c1954cf76194c7f0b5c81,11110416,eyes-confused,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,3,32
0x6eef8891745aafca778c1954cf76194c7f0b5c81,11231868,eyes-mavis,ears-curly,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,4,61
0x6eef8891745aafca778c1954cf76194c7f0b5c81,11270342,eyes-papi,ears-hollow,mouth-mosquito,horn-scaly-spoon,back-bidens,tail-gravel-ant,Plant,3,32
0x9164594f59c5d12ff09d8305890b27447dec96c1,6202164,eyes-mavis,ears-risky-bird,mouth-little-owl,horn-eggshell,back-pigeon-post,tail-post-fight,Bird,4,61
0x9164594f59c5d12ff09d8305890b27447dec96c1,8119796,eyes-mavis,ears-early-bird,mouth-axie-kiss,horn-dual-blade,back-hero,tail-hare,Mech,7,49
0x9164594f59c5d12ff09d8305890b27447dec96c1,11250410,eyes-papi,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,2,32
0x7406c36aa7884a1c4ea2e1b8b11c8ab78d6a60b8,10761265,eyes-confused,ears-gill,mouth-serious,horn-caterpillars,back-sandal,tail-cattail,Dusk,4,42
0x7406c36aa7884a1c4ea2e1b8b11c8ab78d6a60b8,11114374,eyes-telescope,ears-owl,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,3,52
0x7406c36aa7884a1c4ea2e1b8b11c8ab78d6a60b8,11209999,eyes-scar,ears-swirl,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,0,41
0x281d7d77f4486945f766e640297355bf3e67e7e6,11036886,eyes-confused,ears-hollow,mouth-serious,horn-cactus,back-pumpkin,tail-cattail,Plant,0,31
0x281d7d77f4486945f766e640297355bf3e67e7e6,11093056,eyes-tricky,ears-nimo,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,3,43
0x281d7d77f4486945f766e640297355bf3e67e7e6,11170853,eyes-clear,ears-inkling,mouth-risky-fish,horn-arco,back-scarab,tail-nimo,Aquatic,1,52
0x7ba6e3d38bf6b58675a7dbf23d4c4c94b7bf0438,11237830,eyes-cucumber-slice,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,Dusk,3,40
0x7ba6e3d38bf6b58675a7dbf23d4c4c94b7bf0438,11240568,eyes-topaz,ears-rosa,mouth-kotaro,horn-rose-bud,back-snail-shell,tail-tiny-dino,Reptile,4,38
0x7ba6e3d38bf6b58675a7dbf23d4c4c94b7bf0438,11247202,eyes-confused,ears-sakura,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,4,32
0xd67677cb49c06188804cff60c91bec32b622d737,10334081,eyes-cucumber-slice,ears-pogona,mouth-toothless-bite,horn-cerastes,back-garish-worm,tail-grass-snake,Dusk,0,43
0xd67677cb49c06188804cff60c91bec32b622d737,10696691,eyes-papi,ears-rosa,mouth-herbivore,horn-leaf-bug,back-pumpkin,tail-yam,Plant,2,31
0xd67677cb49c06188804cff60c91bec32b622d737,10906996,eyes-telescope,ears-pink-cheek,mouth-tiny-turtle,horn-wing-horn,back-scarab,tail-grass-snake,Dusk,3,50
0x4e3751651956d332176b99be45db5305eaecfb94,11043136,eyes-kotaro?,ears-hollow,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,5,39
0x4e3751651956d332176b99be45db5305eaecfb94,11081947,eyes-papi,ears-rosa,mouth-serious,horn-cactus,back-sandal,tail-cattail,Plant,3,31
0x4e3751651956d332176b99be45db5305eaecfb94,11281016,eyes-confused,ears-lotus,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,2,32
0x38e7ad91b44c12e4e48f7ce5d659e8fec0c7e2c4,11105729,eyes-cucumber-slice,ears-hollow,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,3,32
0x38e7ad91b44c12e4e48f7ce5d659e8fec0c7e2c4,11152856,eyes-confused,ears-clover,mouth-goda,horn-beech,back-sandal,tail-rice,Plant,0,33
0x38e7ad91b44c12e4e48f7ce5d659e8fec0c7e2c4,11223549,eyes-nerdy,ears-lotus,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,5,39
0xdd35e14dbaf1cabdac7a2cd61169c0b0012dd8e1,7784698,eyes-tricky,ears-small-frill,mouth-toothless-bite,horn-cerastes,back-garish-worm,tail-grass-snake,Dusk,5,44
0xdd35e14dbaf1cabdac7a2cd61169c0b0012dd8e1,8244978,eyes-confused,ears-lotus,mouth-pincer,horn-leaf-bug,back-pumpkin,tail-yam,Plant,4,31
0xdd35e14dbaf1cabdac7a2cd61169c0b0012dd8e1,8461209,eyes-gero,ears-early-bird,mouth-tiny-turtle,horn-wing-horn,back-garish-worm,tail-grass-snake,Dusk,2,50
0x64596663be471eaf341a6cfb1f6a1a372ab27eaa,10940411,eyes-confused,ears-sakura,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,5,32
0x64596663be471eaf341a6cfb1f6a1a372ab27eaa,10964403,eyes-telescope,ears-inkling,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,5,52
0x64596663be471eaf341a6cfb1f6a1a372ab27eaa,11264474,eyes-gecko,ears-sakura,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,4,41
0x53afe5821b701be092b3c17a725bdae24d47bf5b,8174614,eyes-cucumber-slice,ears-clover,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,4,31
0x53afe5821b701be092b3c17a725bdae24d47bf5b,8408923,eyes-cucumber-slice,ears-pogona,mouth-toothless-bite,horn-cerastes,back-garish-worm,tail-grass-snake,Reptile,2,39
0x53afe5821b701be092b3c17a725bdae24d47bf5b,8843581,eyes-little-owl,ears-gill,mouth-tiny-turtle,horn-wing-horn,back-garish-worm,tail-grass-snake,Dusk,3,50
0xa11c4de32c64a32552de545c7058b696a7f1700b,10881400,eyes-mavis,ears-early-bird,mouth-peace-maker,horn-feather-spear,back-balloon,tail-hare,Bird,0,59
0xa11c4de32c64a32552de545c7058b696a7f1700b,10908972,eyes-clear,ears-owl,mouth-zigzag,horn-scaly-spear,back-bone-sail,tail-nimo,Dusk,2,50
0xa11c4de32c64a32552de545c7058b696a7f1700b,11069162,eyes-confused,ears-hollow,mouth-goda,horn-scaly-spear,back-sandal,tail-cattail,Plant,5,33
0xa6cad1da720e6e9a6e2be8b57b93573d0e8e1f3b,9223970,eyes-blossom,ears-lotus,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,2,31
0xa6cad1da720e6e9a6e2be8b57b93573d0e8e1f3b,11232736,eyes-lucas,ears-seaslug,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,0,57
0xa6cad1da720e6e9a6e2be8b57b93573d0e8e1f3b,11262780,eyes-gero,ears-pink-cheek,mouth-toothless-bite,horn-arco,back-furball,tail-twin-tail,Mech,0,48
0xc75751e62b47befd16ced21fbb146bccf4f4bd2a,8152404,eyes-clear,ears-bubblemaker,mouth-tiny-turtle,horn-lagging,back-snail-shell,tail-thorny-caterpillar,Dusk,3,46
0xc75751e62b47befd16ced21fbb146bccf4f4bd2a,9486355,eyes-papi,ears-clover,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,1,31
0xc75751e62b47befd16ced21fbb146bccf4f4bd2a,10293909,eyes-telescope,ears-nimo,mouth-lam,horn-clamshell,back-garish-worm,tail-shrimp,Aquatic,2,54
0x32424c82c5b1e9c71f05d29115a73b998a2f7ec0,11061701,eyes-papi,ears-lotus,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,6,32
0x32424c82c5b1e9c71f05d29115a73b998a2f7ec0,11126705,eyes-gecko,ears-curved-spine,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,3,41
0x32424c82c5b1e9c71f05d29115a73b998a2f7ec0,11293979,eyes-telescope,ears-nimo,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,2,52
0x9a66adc4d14d9ef8c332844546d3755e0ffc68ae,11195743,eyes-papi,ears-lotus,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,4,32
0x9a66adc4d14d9ef8c332844546d3755e0ffc68ae,11200246,eyes-nerdy,ears-lotus,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,4,39
0x9a66adc4d14d9ef8c332844546d3755e0ffc68ae,11217069,eyes-gero,ears-tiny-fan,mouth-goda,horn-arco,back-scarab,tail-nimo,Aquatic,2,50
0x6a8b98e39b0fb6a1fa0f31ae88ddc27e84de3190,1288855,eyes-mavis,ears-early-bird,mouth-peace-maker,horn-trump,back-tri-feather,tail-the-last-one,Bird,4,61
0x6a8b98e39b0fb6a1fa0f31ae88ddc27e84de3190,11081258,eyes-blossom,ears-hollow,mouth-herbivore,horn-cactus,back-turnip,tail-cattail,Plant,4,31
0x6a8b98e39b0fb6a1fa0f31ae88ddc27e84de3190,11192241,eyes-sleepless,ears-nimo,mouth-piranha,horn-trump,back-sponge,tail-nimo,Aquatic,4,57
0x4a64fe4243be2c7ae2602998345c16dc9de2ca35,940043,eyes-papi,ears-lotus,mouth-serious,horn-rose-bud,back-bidens,tail-hatsune,Plant,4,31
0x4a64fe4243be2c7ae2602998345c16dc9de2ca35,11119583,eyes-sleepless,ears-owl,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-swallow,Bird,4,59
0x4a64fe4243be2c7ae2602998345c16dc9de2ca35,11134317,eyes-papi,ears-clover,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,4,32
0x8eebf2e034c67d56fa9b17ba26a86509145a1257,11031713,eyes-papi,ears-clover,mouth-serious,horn-cactus,back-sandal,tail-cattail,Plant,3,31
0x8eebf2e034c67d56fa9b17ba26a86509145a1257,11094739,eyes-papi,ears-clover,mouth-mosquito,horn-scaly-spoon,back-bidens,tail-gravel-ant,Plant,3,32
0x3ced1fe9361505f8f0bd2fe2128f597f93ccd2b6,9418913,eyes-confused,ears-larva,mouth-serious,horn-cactus,back-watering-can,tail-cattail,Plant,0,31
0x3ced1fe9361505f8f0bd2fe2128f597f93ccd2b6,9795003,eyes-mavis,ears-early-bird,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-hare,Bird,4,57
0x3ced1fe9361505f8f0bd2fe2128f597f93ccd2b6,9795029,eyes-papi,ears-lotus,mouth-zigzag,horn-cactus,back-bidens,tail-gravel-ant,Plant,4,31
0xf5639c0a1cbd0c63ac2dddf8301c88c7f06073f4,10057719,eyes-gecko,ears-clover,mouth-pincer,horn-leaf-bug,back-pumpkin,tail-yam,Plant,2,32
0xe8cc932b3034daee3faf13c875201bb119a3c2f5,11190794,eyes-sleepless,ears-gill,mouth-toothless-bite,horn-arco,back-furball,tail-twin-tail,Mech,4,48
0xe8cc932b3034daee3faf13c875201bb119a3c2f5,11201369,eyes-clear,ears-pink-cheek,mouth-tiny-turtle,horn-wing-horn,back-garish-worm,tail-grass-snake,Dusk,1,50
0xdcf57d259115e2565ac420f775b2f696f316a734,3300964,eyes-mavis,ears-early-bird,mouth-hungry-bird,horn-eggshell,back-scarab,tail-post-fight,Bird,1,58
0xdcf57d259115e2565ac420f775b2f696f316a734,10830400,eyes-papi,ears-clover,mouth-goda,horn-cactus,back-buzz-buzz,tail-cattail,Plant,4,32
0xdcf57d259115e2565ac420f775b2f696f316a734,11270983,eyes-papi,ears-sakura,mouth-kotaro,horn-cactus,back-bidens,tail-hatsune,Plant,4,32
0x41dea03cd85e53b0456839e7513200f64f7e66a1,10789183,eyes-scar,ears-pogona,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,6,41
0x41dea03cd85e53b0456839e7513200f64f7e66a1,11201130,eyes-telescope,ears-gill,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,4,52
0x41dea03cd85e53b0456839e7513200f64f7e66a1,11224211,eyes-confused,ears-lotus,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,3,32
0x693391c494a3838b7080d4308003348491b3568e,11190964,eyes-confused,ears-lotus,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,4,32
0x693391c494a3838b7080d4308003348491b3568e,11286816,eyes-clear,ears-sakura,mouth-mosquito,horn-caterpillars,back-spiky-wing,tail-fish-snack,Bug,0,34
0x693391c494a3838b7080d4308003348491b3568e,11297912,eyes-topaz,ears-friezard,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,4,42
0x3c9b245c242fe8e4ce445f6214df5be70add484b,5503773,eyes-papi,ears-rosa,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,0,31
0x3c9b245c242fe8e4ce445f6214df5be70add484b,10299900,eyes-clear,ears-gill,mouth-tiny-turtle,horn-wing-horn,back-garish-worm,tail-grass-snake,Dusk,0,50
0x3c9b245c242fe8e4ce445f6214df5be70add484b,10337433,eyes-cucumber-slice,ears-hollow,mouth-toothless-bite,horn-cerastes,back-garish-worm,tail-grass-snake,Dusk,0,42
0x5b3e3ed5923e76e2c527bfd5e4ac6e7a422e9191,10059127,eyes-lucas,ears-inkling,mouth-risky-fish,horn-arco,back-risky-beast,tail-nimo,Aquatic,1,53
0x5b3e3ed5923e76e2c527bfd5e4ac6e7a422e9191,11132824,eyes-gecko,ears-friezard,mouth-goda,horn-beech,back-sandal,tail-cattail,Dusk,4,42
0x5b3e3ed5923e76e2c527bfd5e4ac6e7a422e9191,11185594,eyes-papi,ears-leaf-bug,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,4,39
0x8fe25ba3f0383169f3b0d6ab7418efd90f232d7d,7555305,eyes-blossom,ears-hollow,mouth-serious,horn-rose-bud,back-bidens,tail-yam,Plant,3,31
0x8fe25ba3f0383169f3b0d6ab7418efd90f232d7d,10447218,eyes-blossom,ears-friezard,mouth-toothless-bite,horn-cerastes,back-bone-sail,tail-grass-snake,Reptile,3,40
0x8fe25ba3f0383169f3b0d6ab7418efd90f232d7d,10631071,eyes-sleepless,ears-bubblemaker,mouth-tiny-turtle,horn-wing-horn,back-scarab,tail-grass-snake,Dusk,4,50
0xc01602acffc028771a39b15d895c423b4c4fca74,7192565,eyes-scar,ears-hollow,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,3,32
0xc01602acffc028771a39b15d895c423b4c4fca74,8720220,eyes-sleepless,ears-inkling,mouth-tiny-turtle,horn-wing-horn,back-garish-worm,tail-grass-snake,Dusk,3,50
0xc01602acffc028771a39b15d895c423b4c4fca74,11068831,eyes-kotaro?,ears-curved-spine,mouth-toothless-bite,horn-cerastes,back-garish-worm,tail-grass-snake,Reptile,2,39
